bus,id,min generation,max generation,linear cost coefficient
9265,1,100,600,112.438
9273,1,23.97,100,15.1872
9279,1,56.48,200,32.8643
9280,1,22.8,100,57.7959
9281,1,100,500,12.092
9282,1,33.96,200,45.6238
9283,1,100,600,35.3981
9288,1,16.19,100,46.3362
9292,1,20,100,49.7181
9294,1,200,700,24.0491
9297,1,24.09,100,27.4212
9301,1,53.19,200,37.8213
9312,1,6.01,100,19.7931
9314,1,20.16,100,18.9295
9317,1,24.82,100,32.3156
9321,1,19.8,100,11.0106
9322,1,13.27,100,35.6249
9323,1,13.27,100,19.7891
9327,1,3.51,100,22.9123
9342,1,17.83,100,18.2742
9343,1,38.34,200,61.8614
9345,1,24.16,100,25.6547
9346,1,24.16,100,24.0161
9347,1,24.16,100,17.1521
9348,1,24.16,100,32.7393
9349,1,24.16,100,19.3554
9350,1,24.16,100,42.8108
9351,1,24.16,100,24.9872
9352,1,24.16,100,35.4048
9354,1,24.82,100,31.8326
9357,1,37.5,200,35.639
9359,1,56.45,200,18.2346
9364,1,100,500,21.9583
9370,1,100,500,27.7757
9374,1,24.51,100,32.8796
9376,1,21.15,100,13.9647
9377,1,21.15,100,55.9667
9378,1,21.15,100,18.0554
9379,1,21.15,100,25.4363
9383,1,21.15,100,20.0231
9384,1,21.15,100,42.8259
9387,1,13.05,100,49.3083
9389,1,6.63,100,49.2529
9392,1,200,700,6.78418
9393,1,42.62,200,41.2179
9395,1,40,200,37.1689
9408,1,65.05,200,23.5569
9413,1,1.67,100,18.0923
9417,1,38.18,200,52.639
9421,1,0.61,100,43.9994
9422,1,49.91,200,28.8961
9427,1,22.65,100,33.949
9438,1,45.51,200,18.7779
9439,1,200,700,24.9461
9440,1,45.51,200,22.0846
9441,1,45.51,200,28.3285
9442,1,45.51,200,40.0273
9443,1,45.51,200,21.6569
9457,1,100,400,45.1989
9461,1,33.33,200,19.7054
9464,1,62.03,200,36.1526
9466,1,17.23,100,18.4007
9467,1,56.2,200,40.5184
9471,1,21.98,100,52.7864
9472,1,21.98,100,29.0473
9473,1,21.71,100,31.7798
9474,1,21.71,100,19.7525
9475,1,17.99,100,31.6982
9476,1,17.99,100,24.7138
9477,1,18.34,100,29.8354
9478,1,17.91,100,28.8406
9479,1,17.91,100,10.5185
9480,1,17.91,100,30.0315
9481,1,17.91,100,37.4828
9482,1,17.91,100,109.252
9486,1,56.2,200,20.053
9504,1,29.87,100,24.9806
9508,1,45.12,200,42.0894
9512,1,64.02,200,26.0561
9513,1,100,500,35.5585
9515,1,100,500,7.53027
9520,1,17.17,100,29.3717
9521,1,23.89,100,29.7954
9522,1,100,500,23.6049
9523,1,100,500,31.8065
9525,1,100,500,41.1463
9527,1,200,800,21.7482
9540,1,100,600,33.5273
9542,1,14.92,100,32.3205
9547,1,60.21,200,42.0902
9549,1,60.21,200,50.367
9550,1,60.21,200,39.7855
9551,1,60.21,200,60.1951
9552,1,16.47,100,30.3226
9553,1,100,400,36.7837
9554,1,1.41,100,27.2319
9556,1,63.89,200,18.8185
9573,1,67.33,300,35.2015
9574,1,67.33,300,31.0918
9579,1,500,1600,25.1017
9584,1,300,1100,19.4415
9585,1,300,1100,113.165
9586,1,35.02,200,23.0197
9587,1,35.02,200,45.4266
9588,1,26.78,100,23.8965
9589,1,26.78,100,33.9105
9590,1,26.78,100,30.765
9591,1,26.78,100,23.1511
9597,1,100,400,32.0162
9602,1,51,200,41.5419
9613,1,56.45,200,48.7144
9614,1,16.56,100,25.8169
9616,1,31.45,100,30.042
9617,1,34.95,200,34.6237
9618,1,34.95,200,25.5354
9619,1,36.71,200,30.768
9622,1,36.71,200,65.9867
9623,1,29.81,100,13.5542
9627,1,500,1800,34.5216
9628,1,33.73,200,39.8641
9638,1,12.33,100,24.844
9655,1,600,1900,50.237
9656,1,600,1900,7.02834
9659,1,22.56,100,37.2734
9662,1,60.32,200,32.351
9679,1,500,1800,16.1417
9681,1,500,1800,110.653
9682,1,500,1800,2.80098
9687,1,200,800,30.8078
9690,1,100,400,40.0583
9693,1,5.95,100,32.8021
9695,1,22.63,100,32.5774
9696,1,22.63,100,33.1449
9697,1,22.63,100,19.8505
9698,1,22.63,100,35.5925
9699,1,26.15,100,30.6124
9700,1,20.52,100,47.84
9702,1,26.15,100,38.1769
9706,1,15.97,100,25.621
9713,1,36.81,200,30.0993
9722,1,100,400,32.0296
9728,1,0.04,100,36.982
9738,1,100,500,43.7128
9742,1,27.87,100,25.2447
9748,1,2.43,100,12.9258
9751,1,25.23,100,41.825
9753,1,25.24,100,48.2099
9754,1,63.75,200,31.6674
9756,1,33.96,200,39.5037
9757,1,63.77,200,24.7983
9758,1,63.77,200,29.7945
9759,1,63.75,200,27.3722
9761,1,63.77,200,42.1646
9762,1,63.77,200,27.9934
9763,1,63.77,200,10.1721
9764,1,63.77,200,15.6825
9766,1,30,100,26.4667
9775,1,58.23,200,38.5239
9778,1,7.18,100,17.2029
9781,1,15.38,100,50.0994
9785,1,55.79,200,31.1534
9793,1,66.47,200,8.9498
9797,1,0.12,100,34.5767
9804,1,12.33,100,20.3514
9808,1,24.53,100,11.1583
9809,1,18.13,100,22.5348
9815,1,24.19,100,31.1046
9818,1,27.96,100,27.7484
9830,1,2.56,100,32.8889
9836,1,8.53,100,39.0591
9852,1,100,500,40.977
9853,1,9.3,100,23.3609
9855,1,5.87,100,55.9591
9856,1,63.44,200,44.2277
9860,1,15,100,38.3608
9862,1,64.6,200,20.8564
9870,1,64.6,200,46.4393
9871,1,100,500,32.7202
9873,1,17.75,100,35.1138
9875,1,200,700,28.7528
9880,1,24,100,41.479
9881,1,3.19,100,40.8642
9884,1,22.87,100,25.4481
9885,1,24,100,30.0133
9887,1,24,100,9.69867
9889,1,100,600,25.3673
9890,1,49.48,200,33.643
9896,1,26.49,100,27.7924
9897,1,12.41,100,36.01
9900,1,12.41,100,34.6876
9901,1,22.65,100,24.6201
9902,1,42.79,200,32.8276
9906,1,93.33,300,25.9044
9909,1,54.01,200,46.0839
9911,1,54.01,200,33.4497
9912,1,54.01,200,52.6016
9914,1,20.01,100,24.2132
9922,1,21.95,100,32.7322
9923,1,19.48,100,31.194
9926,1,25.97,100,53.7195
9932,1,19.26,100,35.5602
9933,1,21.95,100,26.0449
9937,1,66.67,300,36.1817
9946,1,17.54,100,35.0267
9953,1,62.03,200,32.2023
9957,1,13.71,100,43.6159
9958,1,13.71,100,28.9005
9959,1,13.71,100,25.8275
9960,1,54.97,200,16.9653
9961,1,15.61,100,25.3417
9963,1,18.63,100,117.718
9964,1,15.61,100,37.5155
9972,1,100,400,31.6932
9974,1,21.76,100,38.2473
9975,1,26.67,100,41.8599
9976,1,15.67,100,24.8466
9984,1,43.47,200,22.6192
9995,1,33.33,100,50.6124
9997,1,0.05,100,26.083
10001,1,24.07,100,41.2641
10004,1,23.97,100,9.74663
10006,1,21,100,7.95875
10007,1,23.53,100,123.517
10010,1,6.91,100,18.7057
10012,1,6.67,100,43.7854
10017,1,45.12,200,29.2369
10023,1,19.28,100,47.8626
10034,1,16.85,100,26.8144
10037,1,38.08,200,42.4128
10050,1,23.91,100,22.731
10052,1,3.47,100,32.7119
10057,1,35.42,200,43.8187
10060,1,400,1300,31.2624
10064,1,500,1800,8.37773
10065,1,500,1800,21.2686
10068,1,11.97,100,29.6622
10073,1,29.39,100,49.8634
10074,1,29.39,100,52.0187
10075,1,31.13,100,5.39981
10076,1,31.13,100,1.85634
10077,1,31.13,100,42.9126
10078,1,31.13,100,37.8326
10080,1,31.13,100,3.6299
10084,1,38.45,200,33.0158
10092,1,25.11,100,55.9365
10094,1,100,500,52.3535
10096,1,22.21,100,42.3366
10100,1,23.71,100,33.9413
10101,1,48.31,200,35.8102
10102,1,200,700,34.4175
10110,1,20.16,100,56.3441
10114,1,1.51,100,123.443
10115,1,200,700,33.4803
10116,1,200,700,39.4761
10117,1,200,700,34.8572
10120,1,55.85,200,41.7346
10132,1,22.45,100,108.644
10134,1,22.45,100,27.0782
10135,1,22.45,100,23.9636
10141,1,61.6,200,41.8675
10142,1,61.6,200,47.5186
10143,1,61.6,200,21.0755
10151,1,22.04,100,37.6
10156,1,100,400,18.3189
10158,1,19.77,100,22.7177
10164,1,22.04,100,9.73313
10165,1,200,800,35.7798
10171,1,60.3,200,27.478
10172,1,60.3,200,39.6503
10173,1,60.3,200,23.1796
10174,1,60.3,200,25.6222
10177,1,100,400,46.1758
10178,1,23.1,100,34.2743
10186,1,3.47,100,4.49956
10192,1,16.88,100,48.1279
10194,1,16.71,100,29.2227
10195,1,16.71,100,8.9729
10197,1,15.33,100,55.8556
10198,1,15.33,100,36.3397
10201,1,17.85,100,29.9651
10202,1,17.85,100,25.0406
10210,1,25.68,100,28.8557
10211,1,100,500,30.2392
10218,1,18.9,100,21.8631
10222,1,22.08,100,19.9183
10223,1,21.67,100,24.6983
10232,1,15.77,100,36.1596
10236,1,16.25,100,23.749
10237,1,1.96,100,21.6557
10238,1,16.54,100,34.6342
10239,1,75.76,300,26.0127
10241,1,13,100,33.2823
10242,1,13,100,16.4942
10246,1,17.83,100,50.1744
10249,1,23.24,100,55.914
10250,1,100,400,29.4242
10253,1,54.23,200,41.2981
10254,1,54.23,200,26.5915
10264,1,27.87,100,24.4545
10267,1,65.65,200,31.0195
10268,1,65.65,200,32.3543
10269,1,38.2,200,25.6384
10270,1,38.2,200,32.8688
10276,1,6,100,17.6862
10281,1,22.67,100,21.0518
10283,1,13.94,100,31.4062
10285,1,4.07,100,22.1476
10287,1,19.34,100,35.6798
10295,1,18.25,100,40.6083
10298,1,23.31,100,35.4213
10302,1,24.07,100,37.5215
10311,1,17.12,100,58.3159
10315,1,16.9,100,35.4869
10324,1,65.37,200,28.1897
10328,1,56.89,200,30.9681
10329,1,65.37,200,20.7514
10330,1,300,1200,33.3903
10337,1,48.66,200,19.6255
10339,1,21.71,100,25.1296
10343,1,38.27,200,36.4103
10348,1,26.82,100,12.6848
10352,1,25.86,100,40.1975
10355,1,61.03,200,30.9647
10357,1,200,700,13.574
10361,1,4.52,100,34.2077
10362,1,37.26,200,24.1249
10363,1,26.82,100,46.055
10365,1,11.67,100,19.6893
10368,1,55.3,200,33.8677
10373,1,66.53,200,36.2533
10374,1,200,700,33.0563
10375,1,200,700,12.6253
10376,1,37.4,200,58.0149
10377,1,100,500,28.6671
10378,1,100,500,28.2011
10384,1,24.02,100,25.4823
10386,1,22.1,100,64.7873
10388,1,14.02,100,6.48301
10390,1,42.42,200,35.0476
10401,1,43.72,200,32.5488
10402,1,43.72,200,24.6531
10404,1,43.72,200,20.5426
10405,1,43.72,200,25.1531
10406,1,22.81,100,33.0294
10408,1,11.19,100,22.4002
10409,1,4.2,100,53.1721
10410,1,24,100,54.2927
10417,1,17.71,100,24.2906
10418,1,25.27,100,110.208
10422,1,16.48,100,24.8066
10423,1,44.21,200,27.2435
10426,1,25.44,100,11.7735
10427,1,25.44,100,47.6194
10428,1,20,100,13.5445
10432,1,8.44,100,40.0209
10433,1,4.97,100,40.3923
10434,1,13.32,100,34.5379
10435,1,13.32,100,26.0445
10436,1,16.57,100,38.8005
10437,1,10.65,100,44.4786
10438,1,10.65,100,28.3477
10439,1,8.44,100,31.3197
10442,1,46.31,200,24.7643
10443,1,17.54,100,25.1626
10447,1,17.87,100,49.6846
10448,1,30.36,100,34.0993
10452,1,-0.72,100,37.7035
10453,1,25.94,100,38.2943
10456,1,26.16,100,35.8017
10461,1,100,600,38.8833
10462,1,100,600,51.3681
10466,1,6.67,100,30.5654
10469,1,24.72,100,16.694
10470,1,17.87,100,38.5127
10472,1,63.59,200,26.743
10473,1,100,400,21.8795
10474,1,63.59,200,45.0208
10475,1,63.59,200,32.3498
10476,1,63.59,200,18.5657
10479,1,63.63,200,43.5775
10480,1,63.63,200,23.8767
10488,1,22.69,100,23.9575
10489,1,22.69,100,53.479
10501,1,16.8,100,22.751
10505,1,200,700,25.1028
10507,1,3.51,100,27.5159
10508,1,7.26,100,44.6213
10521,1,57.61,200,36.4564
10522,1,57.61,200,42.3376
10527,1,24.28,100,47.5546
10530,1,500,1600,36.9707
10534,1,32.28,100,15.0214
10535,1,100,500,21.0532
10537,1,19.28,100,28.815
10538,1,19.28,100,42.0064
10554,1,200,700,19.4
10555,1,500,1800,7.64943
10556,1,500,1800,17.1089
10557,1,4.25,100,27.0426
10558,1,500,1800,21.6573
10567,1,100,500,18.7676
10575,1,20.05,100,25.016
10580,1,0.8,100,23.1749
10588,1,41.67,200,44.5347
10589,1,48.31,200,58.8635
10598,1,6.53,100,39.2189
10605,1,25.86,100,25.1733
10612,1,18.13,100,23.2302
10613,1,0.31,100,43.1663
10617,1,56.45,200,58.5903
10619,1,54.64,200,31.2425
10621,1,19.79,100,25.7865
10622,1,23.37,100,31.9346
10625,1,19.79,100,36.4026
10627,1,56.13,200,43.8028
10629,1,66.94,300,41.4818
10633,1,60.32,200,35.4956
10635,1,36.55,200,16.3827
10640,1,100,400,31.6157
10643,1,61.39,200,19.3274
10647,1,100,500,15.1882
10648,1,17.36,100,50.4495
10649,1,17.36,100,21.6478
10650,1,4.25,100,31.6587
10652,1,26.67,100,36.1081
10653,1,18.7,100,32.2966
10656,1,22.92,100,40.344
10657,1,29.8,100,28.1923
10658,1,29.8,100,37.2094
10660,1,17.36,100,6.45798
10668,1,20.97,100,26.4642
10669,1,20.97,100,15.393
10670,1,26.16,100,16.8423
10671,1,23.98,100,31.6588
10672,1,23.98,100,17.5918
10674,1,23.98,100,33.9727
10675,1,23.98,100,34.9743
10676,1,23.98,100,16.0991
10678,1,7.79,100,23.735
10693,1,3.33,100,53.0378
10696,1,21.28,100,14.2817
10712,1,22.25,100,30.9232
10713,1,16.69,100,29.9205
10715,1,200,700,23.0001
10719,1,15,100,11.0027
10720,1,15,100,44.771
10721,1,16.69,100,40.4079
10722,1,16.69,100,17.682
10738,1,49.85,200,32.0278
10742,1,17.12,100,46.4236
10743,1,15.34,100,56.8023
10747,1,56.89,200,30.1651
10748,1,54.23,200,18.9717
10750,1,48.66,200,25.4257
10752,1,38.27,200,33.4038
10753,1,39.81,200,41.619
10754,1,39.81,200,28.4838
10755,1,48.66,200,25.6733
10756,1,48.66,200,59.1913
10757,1,7,100,36.5995
10762,1,200,700,26.601
10763,1,200,700,21.8549
10764,1,200,700,34.771
10765,1,200,700,40.883
10775,1,46.28,200,21.0931
10783,1,45,200,22.0528
10784,1,26.67,100,17.0729
10785,1,23.83,100,28.9473
10788,1,24.53,100,33.1969
10803,1,36.55,200,38.377
10804,1,36.55,200,40.2848
10808,1,63.35,200,19.2338
10809,1,60.89,200,38.3042
10811,1,61.29,200,40.2164
10814,1,100,400,15.0395
10825,1,100,400,27.1259
10829,1,0.62,100,24.8893
10835,1,31.5,100,34.4689
10841,1,63.89,200,19.137
10845,1,23.24,100,13.5796
10847,1,54.97,200,29.3279
10862,1,26.29,100,42.4429
10865,1,24.86,100,25.8791
10881,1,17.71,100,112.664
10891,1,10.4,100,54.0282
10898,1,16.83,100,24.6911
10901,1,48.41,200,13.3726
10907,1,62.03,200,47.9841
10908,1,100,600,29.1017
10913,1,52.64,200,36.6858
10918,1,49.87,200,28.1664
10927,1,100,600,19.5939
10928,1,100,600,29.3019
10930,1,100,600,50.175
10932,1,100,300,24.236
10935,1,17.17,100,14.8741
10938,1,14.51,100,46.559
10940,1,27,100,31.319
10945,1,4.67,100,94.8558
10946,1,100,500,33.3219
10951,1,33.87,200,73.587
10954,1,100,400,21.9915
10963,1,74.33,300,23.8357
10971,1,10,100,23.5982
10973,1,59.36,200,48.864
10978,1,26.29,100,26.4106
10983,1,14.51,100,36.7676
10985,1,58.13,200,33.0765
10987,1,13.76,100,37.254
10994,1,15.72,100,22.6593
10998,1,600,2000,11.343
11005,1,24.51,100,26.291
11010,1,66.86,300,37.5164
11020,1,1.51,100,22.8188
11023,1,28.22,100,45.1123
11025,1,28.22,100,45.8634
11028,1,39.01,200,32.5115
11030,1,66.48,200,18.7843
11032,1,500,1700,34.4806
11037,1,100,400,34.24
11039,1,20.05,100,27.3244
11047,1,100,400,40.5598
11049,1,66.94,300,38.226
11051,1,48.31,200,27.8257
11059,1,33.33,100,28.5366
11065,1,18.13,100,32.1413
11076,1,13.31,100,20.2278
11085,1,21.63,100,41.1154
11086,1,21.63,100,20.8467
11087,1,21.63,100,37.1674
11088,1,21.63,100,22.0483
11090,1,15.96,100,25.2415
11095,1,14.68,100,26.3537
11096,1,100,500,15.0217
11099,1,23.73,100,38.2134
11102,1,22.49,100,26.8075
11104,1,22.49,100,9.61966
11106,1,20.23,100,26.9513
11107,1,22.49,100,25.7271
11108,1,20.23,100,34.7492
11109,1,20.23,100,49.7077
11110,1,19.3,100,29.5753
11111,1,20.23,100,30.5761
11115,1,19.22,100,26.7153
11118,1,15.73,100,19.3335
11119,1,15.73,100,24.5908
11120,1,17.03,100,26.1551
11121,1,17.03,100,36.198
11122,1,26.36,100,26.2049
11124,1,15.73,100,7.48622
11125,1,15.73,100,24.9945
11128,1,60.32,200,31.8295
11129,1,18.45,100,24.9968
11130,1,17.03,100,32.6365
11131,1,28.86,100,43.3076
11132,1,60.15,200,17.7681
11133,1,60.15,200,20.1911
11137,1,60.15,200,24.1353
11138,1,21,100,36.6867
11145,1,19.2,100,33.7485
11154,1,100,400,19.2998
11155,1,21.28,100,41.3667
11158,1,2.13,100,24.3001
11167,1,56.13,200,34.2842
11170,1,57.5,200,42.2221
11172,1,56.13,200,18.7319
11174,1,56.13,200,25.1438
11175,1,56.13,200,31.7327
11177,1,6.67,100,36.389
11191,1,28.78,100,32.4158
11193,1,28.78,100,16.2082
11194,1,28.78,100,17.2645
11195,1,28.78,100,35.3547
11196,1,28.78,100,29.4273
11197,1,28.78,100,40.655
11198,1,28.78,100,24.0675
11201,1,200,700,28.9826
11203,1,11.73,100,31.597
11204,1,200,700,7.2253
11211,1,22.53,100,47.7125
11212,1,22.39,100,38.9185
11214,1,17.89,100,40.8308
11219,1,52.39,200,29.5916
11220,1,56.47,200,41.8484
11221,1,24.53,100,34.7834
11225,1,23.1,100,37.1345
11226,1,66.47,200,42.8179
11227,1,21.76,100,37.4776
11229,1,23.2,100,35.7941
11230,1,1.23,100,47.6783
11231,1,21.76,100,42.8316
11233,1,41.05,200,46.5945
11235,1,38.49,200,12.5346
11236,1,41.05,200,28.9215
11237,1,18.48,100,105.994
11238,1,38.49,200,14.247
11239,1,3.45,100,35.8515
11240,1,55.67,200,26.9387
11241,1,55.67,200,37.0089
11242,1,55.67,200,44.0899
11244,1,18.48,100,9.11231
11250,1,21.05,100,29.8074
11251,1,33.97,200,0.042964
11256,1,200,700,34.71
11257,1,30.63,100,31.4532
11259,1,200,700,25.4075
11264,1,24.53,100,35.8554
11265,1,18.13,100,28.5327
11273,1,26.67,100,29.8529
11281,1,10,100,27.7425
11285,1,59.23,200,48.1632
11289,1,22.92,100,49.211
11294,1,600,2000,6.40167
11299,1,59.94,200,10.6268
11305,1,45.51,200,27.8363
11307,1,37.38,200,36.321
11308,1,59.07,200,35.1609
11309,1,22.92,100,38.3165
11311,1,2.43,100,39.3112
11312,1,33.89,200,32.1421
11315,1,24.07,100,26.1939
11325,1,19.71,100,29.1625
11327,1,26.59,100,17.2238
11328,1,23.24,100,42.2258
11329,1,5.6,100,34.6806
11330,1,17.98,100,30.2345
11332,1,100,400,35.8004
11333,1,100,400,23.5794
11336,1,20.01,100,25.9243
11344,1,18.59,100,51.913
11345,1,60.21,200,49.6987
11347,1,28.99,100,26.5883
11348,1,26.43,100,42.9638
11351,1,26.96,100,52.326
11352,1,26.96,100,34.6453
11353,1,26.43,100,45.6505
11355,1,22.61,100,28.0377
11360,1,100,600,18.0564
11361,1,200,800,28.194
11362,1,200,800,29.9056
11363,1,100,600,24.1252
11364,1,60.11,200,33.6496
11367,1,60.11,200,25.1315
11368,1,60.11,200,45.0758
11369,1,60.11,200,36.5455
11370,1,60.11,200,30.6379
11377,1,100,600,6.05137
11393,1,0.05,100,49.2785
11401,1,13.29,100,10.6238
11403,1,100,600,15.0104
11406,1,200,800,24.7196
11408,1,100,400,33.9857
11409,1,100,400,24.1176
11410,1,56.47,200,8.46442
11411,1,45.93,200,21.3299
11412,1,45.93,200,18.549
11414,1,45.93,200,43.8749
11416,1,45.93,200,15.426
11418,1,400,1300,15.0259
11419,1,400,1300,33.6538
11440,1,1.67,100,25.872
11454,1,19.01,100,11.9726
11455,1,19.01,100,38.8118
11456,1,20.16,100,38.003
11467,1,17.75,100,32.6527
11471,1,13.23,100,15.7112
11472,1,100,500,15.1546
11473,1,23.79,100,28.8576
11474,1,16.56,100,41.6781
11475,1,100,500,22.7179
11477,1,100,500,35.0031
11478,1,100,500,33.7783
11479,1,100,500,12.8104
11480,1,100,500,30.4448
11481,1,18.69,100,35.5737
11482,1,19.89,100,5.37423
11483,1,200,800,5.97285
11484,1,13.62,100,23.3465
11487,1,24.51,100,63.3133
11492,1,100,500,33.7553
11496,1,35.99,200,40.8134
11497,1,18.64,100,32.1481
11498,1,18.64,100,38.7759
11499,1,18.64,100,13.9101
11500,1,18.64,100,25.9913
11502,1,7.37,100,8.47344
11504,1,37.19,200,32.0799
11506,1,35.99,200,41.3696
11507,1,35.99,200,23.2754
11509,1,46.67,200,18.1272
11510,1,100,600,34.778
11520,1,100,600,32.3472
11521,1,400,1400,22.0348
11523,1,32.22,100,42.4114
11524,1,32.22,100,111.805
11525,1,32.22,100,19.7082
11526,1,32.22,100,43.046
11527,1,37.13,200,26.6961
11528,1,37.13,200,16.1496
11529,1,22.43,100,37.1531
11530,1,37.13,200,20.1406
11536,1,100,600,114.742
11539,1,74.33,300,37.0523
11549,1,58.8,200,35.1152
11551,1,21.99,100,42.2356
11558,1,48.31,200,33.4999
11564,1,200,700,29.0876
11568,1,46.23,200,25.578
11569,1,46.23,200,43.1218
11570,1,35.34,200,33.8591
11577,1,13.55,100,34.3466
11578,1,18.94,100,38.8971
11579,1,14.46,100,64.6753
11580,1,36.04,200,20.598
11581,1,16.96,100,3.13061
11584,1,6.07,100,37.9867
11586,1,100,500,41.3902
11588,1,15.74,100,61.7425
11599,1,21.06,100,30.9184
11600,1,26.57,100,43.0597
11602,1,21.06,100,18.3586
11603,1,18.97,100,37.0058
11604,1,18.97,100,31.4516
11605,1,26.57,100,27.8859
11606,1,26.57,100,39.736
11611,1,19.31,100,18.0453
11617,1,22.04,100,42.9343
11619,1,100,500,11.6746
11623,1,22.04,100,39.1167
11624,1,22.04,100,33.4122
11625,1,23.1,100,31.2557
11626,1,23.1,100,33.777
11630,1,29.87,100,20.9337
11631,1,19.16,100,31.3279
11632,1,18.99,100,41.1922
11633,1,21.64,100,5.87245
11634,1,19.16,100,9.58534
11635,1,18.99,100,37.4194
11638,1,13.59,100,22.4243
11641,1,5.47,100,43.4733
11643,1,28.86,100,46.6036
11648,1,24.28,100,28.0047
11649,1,100,600,23.8304
11652,1,19.89,100,23.0104
11654,1,21.28,100,44.6255
11665,1,100,400,30.6343
11666,1,38.07,200,8.03757
11667,1,38.07,200,32.8017
11668,1,38.07,200,34.8011
11669,1,38.07,200,35.5661
11670,1,38.07,200,26.4912
11672,1,0.01,100,46.6888
11677,1,42.42,200,30.145
11680,1,200,700,21.2122
11686,1,12.45,100,28.0235
11687,1,25.94,100,41.2716
11689,1,16.02,100,19.0528
11690,1,16.02,100,24.0801
11691,1,16.02,100,25.2873
11692,1,16.02,100,14.2909
11693,1,16.02,100,23.7091
11694,1,28.78,100,33.5319
11695,1,28.78,100,25.6522
11699,1,25.86,100,41.8743
11704,1,100,600,33.5543
11705,1,8.84,100,51.0539
11713,1,100,500,46.4359
11714,1,100,500,29.5017
11716,1,20.98,100,38.9742
11717,1,100,500,28.2577
11723,1,17.03,100,33.0111
11729,1,26.99,100,16.0708
11736,1,66.51,200,28.5524
11745,1,40.54,200,23.6653
11749,1,36.81,200,31.8903
11752,1,27.01,100,38.3739
11755,1,27.31,100,41.0716
11756,1,27.31,100,38.9477
11757,1,27.31,100,36.876
11758,1,33.55,200,20.5444
11759,1,33.55,200,18.6209
11760,1,33.55,200,36.9937
11761,1,16.9,100,34.754
11762,1,33.55,200,42.2808
11763,1,33.55,200,28.7631
11768,1,33.6,200,36.6425
11773,1,21.05,100,18.7339
11781,1,0.64,100,40.2356
11786,1,200,700,14.3544
11789,1,4.35,100,39.9705
11796,1,30.84,100,36.5265
11797,1,100,600,34.1587
11803,1,39.81,200,34.819
11805,1,28.23,100,37.5165
11806,1,30.25,100,43.8051
11810,1,39.01,200,29.3469
11811,1,38.01,200,49.2761
11813,1,14.97,100,30.9829
11814,1,14.97,100,46.2131
11815,1,38.01,200,47.0478
11816,1,38.01,200,37.0939
11817,1,38.34,200,29.9378
11818,1,38.34,200,26.9565
11819,1,14.97,100,27.3706
11820,1,14.97,100,42.9876
11822,1,23.24,100,27.6511
11825,1,-230.13,100,30.1348
11849,1,64.75,200,26.6576
11850,1,5.47,100,101.618
11851,1,200,700,9.61614
11853,1,100,500,28.9296
11854,1,200,700,22.649
11856,1,100,500,22.0076
11859,1,3.33,100,28.8692
11875,1,21.81,100,44.9615
11880,1,16.66,100,52.0863
11886,1,18.93,100,36.4048
11889,1,100,500,52.7039
11891,1,23.35,100,27.7812
11892,1,27.01,100,34.486
11894,1,58.13,200,27.2418
11895,1,33.95,200,35.2347
11897,1,100,500,20.0489
11898,1,100,600,29.5274
11900,1,15.72,100,21.5859
11903,1,2.02,100,37.2011
11909,1,600,1900,19.1316
11913,1,26.02,100,18.2925
11914,1,26.02,100,21.7473
11916,1,23.73,100,32.4548
11919,1,23.73,100,121.874
11920,1,20.87,100,36.1732
11922,1,19.26,100,8.61565
11924,1,63.67,200,24.9866
11927,1,600,2000,25.1354
11935,1,36.83,200,46.1859
11945,1,6.91,100,21.6322
11946,1,52.47,200,46.7296
11950,1,100,600,57.8219
11953,1,42.79,200,26.6134
11959,1,52.47,200,28.1693
11962,1,52.47,200,47.9389
11967,1,3.47,100,46.6931
11968,1,63.35,200,31.5417
11970,1,5.6,100,19.3508
11975,1,45.53,200,15.6229
11976,1,31.53,100,29.1527
11978,1,62.51,200,45.0816
11979,1,62.51,200,35.7268
11980,1,62.51,200,27.4545
11982,1,100,600,9.34197
11986,1,32.28,100,16.9823
11987,1,100,600,32.658
11988,1,24.61,100,18.2968
11990,1,13.17,100,5.3755
11996,1,23.34,100,43.0809
12001,1,100,400,22.7891
12013,1,100,400,14.9015
12016,1,100,500,27.9686
12020,1,17.48,100,41.5162
12021,1,29,100,33.9912
12024,1,51.5,200,42.4256
12025,1,35.63,200,43.5285
12027,1,13.6,100,33.2216
12035,1,25.86,100,28.5901
12042,1,14.48,100,21.0074
12045,1,26.77,100,12.5822
12049,1,25.31,100,28.3955
12050,1,90,300,34.8281
12060,1,3.2,100,29.2869
12065,1,100,500,31.1183
12069,1,22.91,100,13.5365
12070,1,22.91,100,31.3807
12071,1,22.91,100,24.4195
12072,1,64.38,200,21.3659
12073,1,22.91,100,37.2947
12074,1,22.91,100,39.6132
12075,1,22.91,100,51.059
12076,1,22.91,100,48.2075
12084,1,40.05,200,17.5791
12085,1,40.05,200,31.9853
12088,1,19.11,100,28.6138
12091,1,21.19,100,18.491
12093,1,61.03,200,36.8499
12095,1,63.34,200,27.5066
12097,1,61.79,200,52.9404
12099,1,11.14,100,38.0274
12102,1,62.43,200,20.2393
12106,1,26.59,100,35.6199
12116,1,28.22,100,34.8413
12121,1,12.84,100,20.1304
12123,1,3,100,30.357
12124,1,12.49,100,27.0733
12126,1,19.43,100,32.9488
12127,1,19.43,100,22.4137
12131,1,55.65,200,21.0815
12132,1,55.65,200,35.3895
12133,1,60.65,200,27.6382
12134,1,60.65,200,38.6806
